StationAdd,StationA_1,BikesCapac,HubName,HubDist,StationUID,StationID,AuthorityI,StationNam,StationN_1,originlat,originlon,Tlat,Tlon,url,http
仁愛路四段/逸仙路(西北側)(鄰近國父紀念館/台北探索館),"Sec. 4, Ren’ai Rd. & Yixian Rd.",38,BL17,483.1732317,TPE0113,113,TPE,仁愛逸仙路口,Renai & Yixian Intersection,25.037724,121.561178,25.04117,121.558539,"https://api.mapbox.com/directions/v5/mapbox/walking/121.561178,25.037724;121.558539, 25.04117?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.561178,25.037724;121.558539, 25.04117?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
忠誠路二段/忠誠路二段40巷(西南側),"Sec. 2, Zhongcheng Rd. & Ln. 40, Sec. 2, Zhongcheng Rd.",30,R17,1122.83637,TPE0114,114,TPE,蘭雅公園,Lanya Park,25.109908,121.530386,25.103804,121.522356,"https://api.mapbox.com/directions/v5/mapbox/walking/121.530386,25.109908;121.522356, 25.103804?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.530386,25.109908;121.522356, 25.103804?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中山北路一段/市民大道一段(西北側)(鄰近台北當代藝術館/台北轉運站(京站時尚廣場)/國父史蹟紀念館(逸仙公園)/台北國際藝術村),"Sec. 1, Zhongshan N. Rd. & Sec. 1, Civic Blvd.",68,R10,163.3647188,TPE0115,115,TPE,臺北轉運站,Taipei Bus Sta.,25.048222,121.520526,25.048064,121.519067,"https://api.mapbox.com/directions/v5/mapbox/walking/121.520526,25.048222;121.519067, 25.048064?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.520526,25.048222;121.519067, 25.048064?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
志成街/中正路(南側)(鄰近志成公園/福林公園),Zhicheng St. & Zhongzheng Rd.,44,R16,523.5361333,TPE0116,116,TPE,福林公園,Fulin Park,25.096122,121.530215,25.094106,121.525966,"https://api.mapbox.com/directions/v5/mapbox/walking/121.530215,25.096122;121.525966, 25.094106?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.530215,25.096122;121.525966, 25.094106?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
光明路2巷/光明路交叉口(鄰近北投親子館),"Ln. 2, Guangming Rd. & Guangming Rd.  Intersection",58,R22,51.38922956,TPE0117,117,TPE,捷運北投站,MRT Beitou Sta.,25.132581,121.498618,25.132316,121.49824,"https://api.mapbox.com/directions/v5/mapbox/walking/121.498618,25.132581;121.49824, 25.132316?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.498618,25.132581;121.49824, 25.132316?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
大業路/大同街口,Daye Rd. & Datong St.  Intersection,36,R27,486.7081771,TPE0118,118,TPE,大業大同街口,Daye & Datong Intersection,25.136929,121.499152,25.136968,121.503524,"https://api.mapbox.com/directions/v5/mapbox/walking/121.499152,25.136929;121.503524, 25.136968?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.499152,25.136929;121.503524, 25.136968?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
敬業二路/植福路(東北側)(鄰近美麗華百樂園/劍潭古寺),Jingye 2nd Rd. & Zhifu Rd.,68,BR15,63.93238365,TPE0119,119,TPE,捷運劍南路站(2號出口),MRT Jiannan Rd. Sta.(Exit 2),25.08418,121.555116,25.084754,121.555097,"https://api.mapbox.com/directions/v5/mapbox/walking/121.555116,25.08418;121.555097, 25.084754?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.555116,25.08418;121.555097, 25.084754?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
和平西路三段/和平西路三段109巷(西北側)(鄰近艋舺龍山寺/艋舺夜市(萬華夜市)),"Sec. 3, Heping W. Rd. & Ln. 109, Sec. 3, Heping W. Rd.",46,BL10,65.8898552,TPE0120,120,TPE,捷運龍山寺站(1號出口),MRT Longshan Temple Sta. (Exit. 1),25.035479,121.50026,25.0351,121.499798,"https://api.mapbox.com/directions/v5/mapbox/walking/121.50026,25.035479;121.499798, 25.03510?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.50026,25.035479;121.499798, 25.03510?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
龍江路110號對面停車場,"No.100, Longjiang Rd.",66,BR11,177.3384127,TPE0121,121,TPE,龍江南京路口,Longjiang & Nanjing Intersection,25.05298,121.540568,25.052625,121.542121,"https://api.mapbox.com/directions/v5/mapbox/walking/121.540568,25.05298;121.542121, 25.052625?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.540568,25.05298;121.542121, 25.052625?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
內湖路一段/港墘路(東南側),"Sec. 1, Neihu Rd./Gangqian Rd. (southeast)",50,BR17,62.4378312,TPE0122,122,TPE,捷運港墘站(2號出口),MRT Gangqian Sta. (Exit 2),25.079666,121.57584,25.08015,121.57556,"https://api.mapbox.com/directions/v5/mapbox/walking/121.57584,25.079666;121.57556, 25.08015?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.57584,25.079666;121.57556, 25.08015?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
忠誠路二段/忠誠路二段207巷(東南側),"Sec.2,Zhongcheng Rd./Ln.207,Sec.2,Zhongcheng Rd.",44,R18,1842.224965,TPE0123,123,TPE,天母運動公園,Tienmu Sports Park,25.116325,121.534136,25.109298,121.519153,"https://api.mapbox.com/directions/v5/mapbox/walking/121.534136,25.116325;121.519153, 25.109298?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.534136,25.116325;121.519153, 25.109298?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
振華街36號對面,"No.36, Zhenhua St.",36,R19,332.9529496,TPE0124,124,TPE,振華公園,Zenhua Park,25.115863,121.518163,25.113602,121.516205,"https://api.mapbox.com/directions/v5/mapbox/walking/121.518163,25.115863;121.516205, 25.113602?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.518163,25.115863;121.516205, 25.113602?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
華西街/桂林路(東北側)(鄰近艋舺龍山寺/華西街夜市/艋舺青山宮/艋舺夜市(萬華夜市)),Huaxi St. & Guilin Rd.,30,BL10,366.4567639,TPE0125,125,TPE,華西公園,Huaxi Park,25.038609,121.498495,25.035484,121.49953,"https://api.mapbox.com/directions/v5/mapbox/walking/121.498495,25.038609;121.49953, 25.035484?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.498495,25.038609;121.49953, 25.035484?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
敦化南路二段/基隆路二段交叉口,"Sec. 2, Dunhua S. Rd. & Sec. 2, Keelung Rd.",30,BR07,528.4293196,TPE0126,126,TPE,敦化基隆路口,Dunhua & Keelung Intersection,25.022073,121.548336,25.023852,121.552737,"https://api.mapbox.com/directions/v5/mapbox/walking/121.548336,25.022073;121.552737, 25.023852?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.548336,25.022073;121.552737, 25.023852?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
康樂街/康樂街125巷(東南側),"Kangle St./Ln. 125, Kangle St.",40,BR22,1110.583546,TPE0127,127,TPE,東湖國中,Donghu Junior High School,25.073277,121.619521,25.067053,121.611724,"https://api.mapbox.com/directions/v5/mapbox/walking/121.619521,25.073277;121.611724, 25.067053?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.619521,25.073277;121.611724, 25.067053?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
四維路198巷/和平東路三段1巷,"Ln. 198, Siwei Rd./Ln. 1, Sec. 3, Heping E. Rd",36,BR08,351.5972148,TPE0128,128,TPE,成功國宅,Chengong Public Housing,25.026808,121.546726,25.026154,121.543636,"https://api.mapbox.com/directions/v5/mapbox/walking/121.546726,25.026808;121.543636, 25.026154?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.546726,25.026808;121.543636, 25.026154?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
文德路220巷/文德路(西南側),"Ln. 220, Wende Rd./Wende Rd.",50,BR18,10.17584368,TPE0129,129,TPE,捷運文德站(2號出口),MRT Wende Sta. (Exit 2),25.078424,121.58456,25.0784,121.58447,"https://api.mapbox.com/directions/v5/mapbox/walking/121.58456,25.078424;121.58447, 25.07840?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.58456,25.078424;121.58447, 25.07840?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
羅斯福路一段/寧波東街(東南側)(鄰近愛國東路婚紗街),"Sec. 1, Roosevelt Rd. & Ningbo E. St.",26,R08,103.7015596,TPE0130,130,TPE,羅斯福寧波東街口,Roosevelt & Ningbo E. St. Intersection,25.031445,121.519411,25.032281,121.519,"https://api.mapbox.com/directions/v5/mapbox/walking/121.519411,25.031445;121.519, 25.032281?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.519411,25.031445;121.519, 25.032281?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
瑞光路500號對面,"Opposite to the parking space No.500, Ruiguang Rd.",52,BR16,346.4989703,TPE0131,131,TPE,洲子二號公園,Zhouzhi Park No.2,25.079322,121.568688,25.082023,121.567141,"https://api.mapbox.com/directions/v5/mapbox/walking/121.568688,25.079322;121.567141, 25.082023?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.568688,25.079322;121.567141, 25.082023?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
羅斯福路四段/新生南路三段交叉口(鄰近公館夜市),"Sec. 4, Roosevelt Rd./Sec. 3, Xinsheng S. Rd.",88,G07,110.172637,TPE0132,132,TPE,羅斯福新生南路口,Roosevelt & Xinsheng S. Intersection,25.01603085,121.5331757,25.015148,121.533623,"https://api.mapbox.com/directions/v5/mapbox/walking/121.5331757,25.01603085;121.533623, 25.015148?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.5331757,25.01603085;121.533623, 25.015148?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中山北路六段/士東路(西北側),"Sec.6, Zhongshan N. Rd / Shidong Rd",40,R18,801.3217852,TPE0133,133,TPE,蘭興公園,Lanxing Park,25.111839,121.525888,25.109298,121.519153,"https://api.mapbox.com/directions/v5/mapbox/walking/121.525888,25.111839;121.519153, 25.109298?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.525888,25.111839;121.519153, 25.109298?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
福華路/福華路162巷(東南側),"Fuhua Rd. / Ln. 162, Fuhua Rd.",64,R17,58.02138025,TPE0134,134,TPE,捷運芝山站(2號出口),MRT Zhishan Sta.(Exit 2),25.10336,121.522629,25.103804,121.522356,"https://api.mapbox.com/directions/v5/mapbox/walking/121.522629,25.10336;121.522356, 25.103804?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.522629,25.10336;121.522356, 25.103804?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
東華街一段/裕民二路(西側),"Sec. 1, Donghua St. / Yumin 2nd Rd.",54,R19,78.72043408,TPE0135,135,TPE,捷運石牌站(2號出口),MRT Shipai Sta. (Exit 2),25.114513,121.515677,25.115007,121.515171,"https://api.mapbox.com/directions/v5/mapbox/walking/121.515677,25.114513;121.515171, 25.115007?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.515677,25.114513;121.515171, 25.115007?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
石牌路二段100號(北側),"No.100, Sec. 1, Shihpai Rd.",30,R19,320.313609,TPE0136,136,TPE,國立臺北護理健康大學,NTUNHS,25.117457,121.51668,25.115,121.515171,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51668,25.117457;121.515171, 25.11500?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51668,25.117457;121.515171, 25.11500?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中央北路二段/豐年路二段交叉口,"Sec. 2, Zhongyang N. Rd. / Sec. 2, Fengnian Rd.",46,R22,853.6533972,TPE0137,137,TPE,國防大學,Nat’l Defense U.,25.137976,121.493066,25.132316,121.49824,"https://api.mapbox.com/directions/v5/mapbox/walking/121.493066,25.137976;121.49824, 25.132316?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.493066,25.137976;121.49824, 25.132316?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
忠孝東路五段420號旁(東側巷道上),"No.420, Sec. 5, Zhongxiao E. Rd.",30,BL19,16.29870935,TPE0138,138,TPE,捷運永春站(2號出口),MRT Yongchun Sta. (Exit 2),25.040558,121.575372,25.040704,121.575383,"https://api.mapbox.com/directions/v5/mapbox/walking/121.575372,25.040558;121.575383, 25.040704?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.575372,25.040558;121.575383, 25.040704?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
民樂街/南京西路233巷(西北側)(鄰近迪化街/永樂市場(永樂布業商場)/霞海城隍廟),"Minle St., Datong Dist./Ln. 233, Nanjing W. Rd.",38,G13,508.6587942,TPE0139,139,TPE,永樂市場,Yongle Market,25.054501,121.510549,25.049943,121.510227,"https://api.mapbox.com/directions/v5/mapbox/walking/121.510549,25.054501;121.510227, 25.049943?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.510549,25.054501;121.510227, 25.049943?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
民權西路/重慶北路三段(東北側)(鄰近延三夜市(大橋頭夜市)),"Minquan W. Rd./ Sec. 3, Chongqing N. Rd.",46,O12,45.28418872,TPE0140,140,TPE,捷運大橋頭站(2號出口),MRT Daqiaotou Sta. (Exit 2),25.063404,121.512909,25.063195,121.513258,"https://api.mapbox.com/directions/v5/mapbox/walking/121.512909,25.063404;121.513258, 25.063195?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.512909,25.063404;121.513258, 25.063195?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
木柵路三段220號前,"No.220, Sec. 3, Muzha Rd.",36,BR03,981.8120917,TPE0141,141,TPE,文山行政中心,Wenshan Dist. Admin. Center,24.989902,121.569984,24.99858,121.568409,"https://api.mapbox.com/directions/v5/mapbox/walking/121.569984,24.989902;121.568409, 24.99858?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.569984,24.989902;121.568409, 24.99858?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
木柵路四段82巷18號前(捷運橋樑下),"No.18, Ln. 82, Sec. 4, Muzha Rd.",52,BR02,115.5908595,TPE0142,142,TPE,捷運木柵站,MRT Muzha Sta.,24.997996,121.57444,24.99817,121.573417,"https://api.mapbox.com/directions/v5/mapbox/walking/121.57444,24.997996;121.573417, 24.99817?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.57444,24.997996;121.573417, 24.99817?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
新光路二段28號前(鄰近台北市立動物園(木柵動物園)),"No.28, Sec. 2, Xinguang Rd.",72,BR01,80.71591971,TPE0143,143,TPE,捷運動物園站(2號出口),MRT Taipei Zoo Sta.(Exit 2),24.997659,121.578752,24.997948,121.579417,"https://api.mapbox.com/directions/v5/mapbox/walking/121.578752,24.997659;121.579417, 24.997948?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.578752,24.997659;121.579417, 24.997948?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
萬壽路16巷6號前(鄰近國立政治大學),"No.6, Ln. 16, Wanshou Rd.",58,BR01,1114.153991,TPE0144,144,TPE,國立政治大學,Nat’l Chengchi U.,24.988363,121.576536,24.997948,121.579417,"https://api.mapbox.com/directions/v5/mapbox/walking/121.576536,24.988363;121.579417, 24.997948?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.576536,24.988363;121.579417, 24.997948?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
大龍街/大龍街85巷(東北側),"Dalong St. / Ln. 85, Dalong St.",40,O12,445.7686396,TPE0145,145,TPE,樹德公園,Shude Park,25.066688,121.516149,25.063739,121.51344,"https://api.mapbox.com/directions/v5/mapbox/walking/121.516149,25.066688;121.51344, 25.063739?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.516149,25.066688;121.51344, 25.063739?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
